symbol,timeframe,direction,mode,entry_ts,exit_ts,entry,sl,tp,exit_price,exit_reason,score,cnt,src,risk,r,pnl_pct,bars_held
BTC/USDT,4h,long,reversion,2024-07-29 16:00:00+00:00,2024-07-30 12:00:00+00:00,66509.215625,65801.46540050782,70763.99973817567,65801.46540050782,sl,3.2,3,가격대 돌파선 FVG,707.750224492178,-1.0934727227535979,-1.1636065133717053,5
BTC/USDT,4h,short,reversion,2024-08-15 12:00:00+00:00,2024-08-15 16:00:00+00:00,59357.9583488,60232.584634264575,56830.4512111111,56830.4512111111,tp,3.75,3,피보 가격대,874.6262854645756,2.8233920863666486,4.160205306250838,1
BTC/USDT,4h,short,reversion,2024-08-19 20:00:00+00:00,2024-08-20 00:00:00+00:00,59515.44445945945,60084.666911257074,58598.70559999999,60084.666911257074,sl,3.7,3,피보 가격대 FVG,569.222451797621,-1.1050556869225872,-1.0569063428761838,1
BTC/USDT,4h,short,reversion,2024-08-28 16:00:00+00:00,2024-08-28 16:00:00+00:00,59353.3606816,60188.831962804565,58151.82078830769,58151.82078830769,tp,3.75,3,피보 가격대,835.4712812045618,1.3678355297978841,1.9253961181538142,0
BTC/USDT,4h,short,reversion,2024-08-29 04:00:00+00:00,2024-08-29 08:00:00+00:00,59353.3606816,60190.93549099185,57920.491493658534,60190.93549099185,sl,3.75,3,피보 가격대,837.5748093918446,-1.0713633545518113,-1.5118721959013266,1
BTC/USDT,4h,short,reversion,2024-08-30 04:00:00+00:00,2024-08-30 16:00:00+00:00,59353.3606816,60191.97673704779,57920.491493658534,57920.491493658534,tp,3.75,3,피보 가격대,838.6160554477901,1.6386906176272173,2.3153402706645094,3
BTC/USDT,4h,long,reversion,2024-09-20 04:00:00+00:00,2024-09-20 12:00:00+00:00,63726.89678853932,62967.896447673615,65058.66544133333,62967.896447673615,sl,4.45,4,피보 가격대 돌파선,759.0003408657067,-1.0834616181408472,-1.2904248895290702,2
BTC/USDT,4h,long,reversion,2024-09-30 08:00:00+00:00,2024-09-30 16:00:00+00:00,63908.26945945946,63159.59054092336,65575.53936170213,63159.59054092336,sl,3.7,3,피보 가격대 FVG,748.6789185360976,-1.0848613850706792,-1.2709041496601945,2
BTC/USDT,4h,long,reversion,2024-10-07 04:00:00+00:00,2024-10-07 08:00:00+00:00,63511.94943999999,63130.21138567805,65016.66186666666,63130.21138567805,sl,3.75,3,피보 가격대,381.7380543219406,-1.165875735195729,-0.7007486601481645,1
BTC/USDT,4h,long,reversion,2024-10-07 16:00:00+00:00,2024-10-07 16:00:00+00:00,63511.94943999999,63087.28045529689,65016.66186666666,63087.28045529689,sl,3.75,3,피보 가격대,424.66898470310116,-1.1490563644338263,-0.7683099069596905,0
BTC/USDT,4h,long,reversion,2024-10-14 08:00:00+00:00,2024-10-14 12:00:00+00:00,64517.77285714286,63678.74950646784,65643.33519606557,65643.33519606557,tp,5.25,5,피보 가격대 넥라인 돌파선,839.0233506750228,1.2639478794516426,1.6437048861625412,1
BTC/USDT,4h,long,reversion,2024-10-28 20:00:00+00:00,2024-10-29 12:00:00+00:00,69450.23553773585,68055.74438685777,72239.217839492,72239.217839492,tp,3.2,3,빗각 가격대 넥라인,1394.4911508780788,1.9491967183556493,3.9137917301815937,4
BTC/USDT,4h,long,reversion,2024-11-20 12:00:00+00:00,2024-12-15 20:00:00+00:00,93387.51999999999,87953.55328188709,104255.4534362258,104255.4534362258,tp,5.25,5,피보 가격대 넥라인 돌파선,5433.966718112904,1.9818141163086787,11.531639291318259,152
BTC/USDT,4h,short,reversion,2024-12-30 16:00:00+00:00,2024-12-30 16:00:00+00:00,92232.54,93852.9478012035,90283.2806688,93852.9478012035,sl,4.25,4,피보 가격대 넥라인,1620.4078012035025,-1.057419338410675,-1.8577505781626573,0
BTC/USDT,4h,short,reversion,2025-01-01 12:00:00+00:00,2025-01-03 16:00:00+00:00,93593.15516224313,97864.60685735138,87793.57752823528,97864.60685735138,sl,3.75,3,피보 빗각 가격대,4271.451695108248,-1.0224113223893947,-4.6661324415739225,13
BTC/USDT,4h,long,reversion,2025-01-07 12:00:00+00:00,2025-01-07 12:00:00+00:00,99761.43384615384,98663.48948541246,102771.1,98663.48948541246,sl,3.9000000000000004,4,가격대 넥라인 FVG,1097.944360741385,-1.0903620121504063,-1.2000196631629738,0
BTC/USDT,4h,long,reversion,2025-01-07 16:00:00+00:00,2025-01-08 16:00:00+00:00,96945.23714285715,93511.27023645442,102771.1,93511.27023645442,sl,3.5,3,빗각 돌파선 FVG,3433.9669064027257,-1.0277312671569723,-3.6404007706864534,6
BTC/USDT,4h,short,reversion,2025-01-13 20:00:00+00:00,2025-01-14 08:00:00+00:00,93468.67437499999,96582.10334725268,77199.0,96582.10334725268,sl,3.2,3,가격대 FVG,3113.4289722526883,-1.0305211359269815,-3.4326520436583596,3
BTC/USDT,4h,long,reversion,2025-01-19 20:00:00+00:00,2025-01-19 20:00:00+00:00,105854.20034880289,102757.4844239388,109725.38463882354,102757.4844239388,sl,5.05,4,피보 빗각 돌파선,3096.715924864082,-1.033682728709108,-3.0239912603398675,0
BTC/USDT,4h,long,reversion,2025-01-20 16:00:00+00:00,2025-01-27 04:00:00+00:00,102647.62571428569,97943.17334371906,107714.73391119999,97943.17334371906,sl,5.25,5,피보 가격대 넥라인 FVG,4704.452370566636,-1.0213192507073725,-4.680817248973106,39
BTC/USDT,4h,long,reversion,2025-01-31 16:00:00+00:00,2025-02-01 20:00:00+00:00,103032.46435437037,100549.13386361422,106431.8993697561,100549.13386361422,sl,5.25,5,피보 빗각 가격대 넥라인 FVG,2483.330490756154,-1.0409896304530928,-2.509035677312218,7
BTC/USDT,4h,long,reversion,2025-02-04 04:00:00+00:00,2025-02-04 08:00:00+00:00,99282.26887755102,98137.42459833047,102416.02746904762,98137.42459833047,sl,4.9,4,피보 가격대 FVG,1144.844279220546,-1.086221199275369,-1.2525440242428527,1
BTC/USDT,4h,short,reversion,2025-03-02 16:00:00+00:00,2025-03-02 16:00:00+00:00,88895.22032568422,92750.3417428109,84762.00448829267,92750.3417428109,sl,4.75,4,피보 가격대 돌파선,3855.1214171266765,-1.023558993662498,-4.438871048076851,0
BTC/USDT,4h,short,reversion,2025-03-07 00:00:00+00:00,2025-03-07 00:00:00+00:00,91204.55558243902,93051.82163621666,88991.5376,88991.5376,tp,6.15,5,피보 가격대,1847.2660537776392,1.1492226209140008,2.327646817958466,0
BTC/USDT,4h,short,reversion,2025-03-07 08:00:00+00:00,2025-03-09 20:00:00+00:00,88991.5376,93168.38026286029,81191.74659446451,81191.74659446451,tp,3.75,3,피보 가격대,4176.84266286029,1.8470169901384916,8.66902581020047,15
BTC/USDT,4h,long,reversion,2025-03-19 20:00:00+00:00,2025-03-20 16:00:00+00:00,85309.71,84053.17836014967,87617.69826941176,84053.17836014967,sl,4.25,4,피보 가격대 넥라인,1256.5316398503346,-1.067393005869841,-1.572169315814588,5
BTC/USDT,4h,long,reversion,2025-04-02 20:00:00+00:00,2025-04-02 20:00:00+00:00,85500.94344298246,84075.67004264385,87585.245,84075.67004264385,sl,4.2,4,빗각 가격대 넥라인 FVG,1425.273400338614,-1.059489152553236,-1.766134555098136,0
BTC/USDT,4h,short,reversion,2025-04-09 16:00:00+00:00,2025-04-09 16:00:00+00:00,82770.19750000001,85531.52982919951,78513.57909090909,77258.01,tp,4.0,4,돌파선 FVG,2761.332329199504,1.9672291302310483,6.562958118168092,0
BTC/USDT,4h,short,reversion,2025-04-11 04:00:00+00:00,2025-04-12 20:00:00+00:00,81392.79895238095,85524.91084474172,77238.196648,85524.91084474172,sl,5.25,5,피보 가격대 넥라인 FVG,4132.111892360772,-1.0201976270422046,-5.17929202769604,10
BTC/USDT,4h,long,reversion,2025-04-21 16:00:00+00:00,2025-04-22 12:00:00+00:00,86496.42000000001,84231.62346047466,89400.06415866666,89400.06415866666,tp,4.25,4,피보 가격대 넥라인,2264.796539525356,1.2432445332053594,3.2552745149305764,5
BTC/USDT,4h,long,reversion,2025-05-03 20:00:00+00:00,2025-05-04 20:00:00+00:00,95834.2232254717,95194.64608226482,97737.11593512194,95194.64608226482,sl,5.3,5,피보 가격대 넥라인,639.5771432068723,-1.1493399751200521,-0.7670449585961283,6
BTC/USDT,4h,long,reversion,2025-05-07 16:00:00+00:00,2025-05-08 00:00:00+00:00,95831.39046415094,95146.29323441166,98485.4078432,98485.4078432,tp,5.3,5,피보 가격대 넥라인,685.0972297392873,3.732111106139467,2.668080852747157,2
BTC/USDT,4h,long,reversion,2025-05-11 00:00:00+00:00,2025-05-21 12:00:00+00:00,104324.04914276976,100692.78378090162,108651.64706666664,108651.64706666664,tp,4.2,3,피보 빗각 가격대,3631.265361868136,1.1624350343871817,4.0461524552363635,63
BTC/USDT,4h,short,reversion,2025-06-06 04:00:00+00:00,2025-06-06 12:00:00+00:00,102992.76944954127,104952.67953373853,99694.12035882351,104952.67953373853,sl,5.45,5,피보 가격대 넥라인,1959.910084197254,-1.0530497420927478,-2.003910390719265,2
BTC/USDT,4h,short,reversion,2025-06-13 04:00:00+00:00,2025-06-13 12:00:00+00:00,104821.69866166667,105590.56850509695,101840.31194833334,105590.56850509695,sl,3.5999999999999996,3,피보,768.8698434302787,-1.1368321757997546,-0.8338693115772893,2
BTC/USDT,4h,short,reversion,2025-06-23 20:00:00+00:00,2025-06-23 20:00:00+00:00,105903.121875,107230.14164840315,102896.46500000001,102896.46500000001,tp,3.2,3,가격대 돌파선 FVG,1327.0197734031535,2.1870488592039763,2.7404830284305404,0
BTC/USDT,4h,short,reversion,2025-07-01 20:00:00+00:00,2025-07-02 04:00:00+00:00,105840.94052799999,106277.19064454938,104389.6628647059,106277.19064454938,sl,3.75,3,피보 가격대,436.2501165493886,-1.243115271636306,-0.512381295395043,2
BTC/USDT,4h,long,reversion,2025-07-29 16:00:00+00:00,2025-07-30 16:00:00+00:00,117084.35464395605,116307.68366246435,119515.0792059053,116307.68366246435,sl,4.55,4,피보 돌파선 FVG,776.6709814916976,-1.1502515504429949,-0.7630114231415153,6
BTC/USDT,4h,long,reversion,2025-08-14 12:00:00+00:00,2025-08-14 16:00:00+00:00,119942.95897435896,117393.87248362132,123232.7727272727,117393.87248362132,sl,3.9000000000000004,4,가격대 넥라인 FVG,2549.086490737638,-1.0465533108273037,-2.2241863376381543,1
BTC/USDT,4h,short,reversion,2025-08-25 12:00:00+00:00,2025-09-11 20:00:00+00:00,111999.74358974358,115459.54016886385,105994.79374999998,115459.54016886385,sl,3.9000000000000004,4,가격대 넥라인 FVG,3459.7965791202732,-1.032871771295936,-3.190655716221501,104
BTC/USDT,4h,long,reversion,2025-10-07 00:00:00+00:00,2025-10-07 12:00:00+00:00,124392.50675675675,122051.80321632866,129073.91383761293,122051.80321632866,sl,3.7,3,피보 가격대 FVG,2340.7035404280905,-1.0526432129734835,-1.980766976770325,3
BTC/USDT,4h,long,reversion,2025-10-10 16:00:00+00:00,2025-10-10 16:00:00+00:00,117831.75897435896,116034.57817884273,120023.9,116034.57817884273,sl,3.9000000000000004,4,가격대 넥라인 FVG,1797.1807955162367,-1.0650647774939148,-1.6244465675076296,0
BTC/USDT,4h,short,reversion,2025-11-04 16:00:00+00:00,2025-11-04 20:00:00+00:00,103229.56435897434,105315.97408616374,99056.74490459554,99056.74490459554,tp,3.9000000000000004,4,가격대 넥라인 돌파선,2086.409727189399,1.9515228704536214,3.944292824474211,1
