symbol,timeframe,direction,mode,entry_ts,exit_ts,entry,sl,tp,exit_price,exit_reason,score,cnt,src,risk,r,pnl_pct,bars_held
BTC/USDT,15m,long,reversion,2025-09-29 12:30:00+00:00,2025-09-29 12:30:00+00:00,112363.71238095238,112172.71924482659,112751.26853943661,112172.71924482659,sl,5.25,5,피보 가격대 넥라인 돌파선,190.99313612579135,-1.5878128297707395,-0.26989260635187856,0
BTC/USDT,15m,long,reversion,2025-09-29 13:45:00+00:00,2025-09-29 14:30:00+00:00,113255.5769640336,112675.3451524837,113969.44499449944,113969.44499449944,tp,5.95,5,피보 가격대 돌파선,580.2318115498929,1.0345098416496716,0.5300008490329832,3
BTC/USDT,15m,long,reversion,2025-09-30 09:30:00+00:00,2025-09-30 10:00:00+00:00,113248.34164897958,112719.33075706652,113908.10909090909,112719.33075706652,sl,4.9,4,피보 가격대 돌파선,529.010891913058,-1.2135756331867582,-0.5668910632757737,2
BTC/USDT,15m,long,reversion,2025-09-30 17:45:00+00:00,2025-09-30 19:00:00+00:00,113247.19999999998,112669.74821793276,113908.10909090909,113908.10909090909,tp,3.4000000000000004,3,가격대 FVG,577.451782067219,0.947839202096246,0.48330681585385626,5
BTC/USDT,15m,long,reversion,2025-10-01 23:30:00+00:00,2025-10-03 15:30:00+00:00,118189.53984886837,117666.1768579881,121663.79786117647,121663.79786117647,tp,5.75,5,피보 빗각 가격대 넥라인,523.3629908802686,6.409187126149807,2.8380949344098774,160
BTC/USDT,15m,long,reversion,2025-10-04 11:00:00+00:00,2025-10-04 15:00:00+00:00,122108.08903714285,121928.99095200002,122613.43,121928.99095200002,sl,3.5,3,피보 돌파선 FVG,179.09808514283213,-1.6812944979130329,-0.24659842563403794,16
BTC/USDT,15m,long,reversion,2025-10-05 17:30:00+00:00,2025-10-06 00:15:00+00:00,123062.37755943662,122369.58359854404,123913.87026666666,123913.87026666666,tp,3.55,3,피보 FVG,692.7939608925808,1.0508240897178893,0.5915736374956561,27
BTC/USDT,15m,long,reversion,2025-10-06 06:45:00+00:00,2025-10-06 07:45:00+00:00,123895.66168933336,123351.63755209398,124610.29356197185,123351.63755209398,sl,5.25,5,피보 가격대 넥라인 FVG,544.0241372393793,-1.22723927333084,-0.5388790678839187,4
BTC/USDT,15m,long,reversion,2025-10-06 11:00:00+00:00,2025-10-06 13:30:00+00:00,123892.75306536091,123186.21574318616,124958.18990470591,124958.18990470591,tp,5.75,5,피보 빗각 가격대 넥라인,706.5373221747577,1.3318636373850492,0.7595370548941832,10
BTC/USDT,15m,long,reversion,2025-10-07 05:00:00+00:00,2025-10-07 07:30:00+00:00,124368.41405405404,123613.46018010733,125878.32180194746,123613.46018010733,sl,3.7,4,가격대 넥라인 FVG,754.9538739467098,-1.164236440656814,-0.7067267181535145,10
BTC/USDT,15m,long,reversion,2025-10-07 11:30:00+00:00,2025-10-07 12:45:00+00:00,124384.8891,123993.15569637164,124891.1069302439,124891.1069302439,tp,4.2,4,피보 가격대 넥라인 돌파선,391.73340362835734,0.9740804044139841,0.30677346339232847,5
BTC/USDT,15m,long,reversion,2025-10-07 13:30:00+00:00,2025-10-07 13:30:00+00:00,124375.87006875001,123987.77118165445,125123.33077582419,123987.77118165445,sl,3.2,3,피보 가격대 넥라인,388.09888709556253,-1.3199746888081765,-0.4118811047814954,0
BTC/USDT,15m,long,reversion,2025-10-07 14:00:00+00:00,2025-10-07 14:00:00+00:00,123245.24634095634,122360.18216683471,124375.87006875001,122831.93,flip,3.7,3,빗각 가격대 돌파선,885.0641741216241,-0.6060068239222565,-0.43519319815630175,0
BTC/USDT,15m,short,reversion,2025-10-09 23:45:00+00:00,2025-10-10 02:45:00+00:00,121700.9575,122361.15845020121,121035.62102564103,121035.62102564103,tp,3.2,3,가격대 돌파선 FVG,660.2009502012079,0.8239433538082198,0.4469711629805022,12
BTC/USDT,15m,short,reversion,2025-10-10 06:45:00+00:00,2025-10-10 07:00:00+00:00,121711.51089473684,122027.45687768041,121222.05154,121222.05154,tp,4.75,4,피보 가격대 돌파선,315.94598294356547,1.164732559949037,0.30234820914986016,1
BTC/USDT,15m,short,reversion,2025-10-10 09:15:00+00:00,2025-10-10 09:45:00+00:00,121712.73283783783,121877.05860557804,121357.42159317073,121357.42159317073,tp,3.7,3,피보 가격대 돌파선,164.32576774021436,1.4226385226520106,0.19207207167311263,2
BTC/USDT,15m,short,reversion,2025-10-10 21:45:00+00:00,2025-10-10 23:30:00+00:00,112898.70035405406,114674.16375460319,109347.77355295581,114674.16375460319,sl,3.7,3,피보 가격대 FVG,1775.4634005491243,-1.0640883005637491,-1.6734026403126898,7
BTC/USDT,15m,short,reversion,2025-10-11 10:15:00+00:00,2025-10-11 20:45:00+00:00,112203.25777777778,113604.83727438712,109936.94883070423,109936.94883070423,tp,4.5,3,피보 FVG,1401.579496609338,1.5377214414046407,1.9208344627905753,42
BTC/USDT,15m,short,reversion,2025-10-11 21:15:00+00:00,2025-10-11 21:30:00+00:00,110090.28999999998,110971.26948256178,102418.10712235293,110971.26948256178,sl,4.25,4,피보 가격대 넥라인,880.979482561801,-1.1254635118401035,-0.9006337092063996,1
BTC/USDT,15m,short,reversion,2025-10-12 00:30:00+00:00,2025-10-12 03:00:00+00:00,110090.28999999998,110863.34273427595,102418.10712235293,110863.34273427595,sl,4.25,4,피보 가격대 넥라인,773.0527342759742,-1.1429098061086458,-0.8025499348245084,10
BTC/USDT,15m,short,reversion,2025-10-12 06:15:00+00:00,2025-10-12 15:15:00+00:00,111963.16868616117,113528.58874685407,110148.45666666665,113528.58874685407,sl,3.05,3,피보 포크 돌파선,1565.420060692908,-1.0720227634406336,-1.4988553460052616,36
BTC/USDT,15m,short,reversion,2025-10-14 03:15:00+00:00,2025-10-14 06:45:00+00:00,113616.49999999999,114745.8956981918,111519.42600400001,111519.42600400001,tp,4.25,4,피보 가격대 넥라인,1129.3956981918163,1.7571397130121964,1.7466706270638312,14
BTC/USDT,15m,short,reversion,2025-10-15 02:30:00+00:00,2025-10-15 03:15:00+00:00,113597.50073809523,114899.55352289452,112203.9591597183,112203.9591597183,tp,4.2,4,피보 가격대 넥라인 돌파선,1302.0527847992926,0.9835552470520063,1.1273494928207999,3
BTC/USDT,15m,short,reversion,2025-10-15 12:45:00+00:00,2025-10-15 13:45:00+00:00,111753.47999999998,112300.82470288702,110974.40573999999,110974.40573999999,tp,5.25,5,피보 가격대 넥라인 FVG,547.3447028870432,1.2199082472307965,0.597485033244597,4
BTC/USDT,15m,short,reversion,2025-10-15 14:00:00+00:00,2025-10-15 14:45:00+00:00,111746.76,112324.8678130839,110974.40573999999,110974.40573999999,tp,4.25,4,피보 가격대 넥라인,578.1078130839014,1.1433744055524062,0.5915103732135117,3
BTC/USDT,15m,short,reversion,2025-10-15 20:15:00+00:00,2025-10-15 20:30:00+00:00,111531.54100563382,112331.25865808318,110641.22848395605,110641.22848395605,tp,3.55,3,피보 돌파선,799.7176524493698,0.9743765622108833,0.6986598857211286,1
BTC/USDT,15m,short,reversion,2025-10-15 21:30:00+00:00,2025-10-16 03:15:00+00:00,111319.65599999997,111789.17759073726,110022.64586923076,111789.17759073726,sl,3.5999999999999996,3,피보,469.52159073729126,-1.2375916656360666,-0.5219886841301954,23
BTC/USDT,15m,short,reversion,2025-10-16 12:00:00+00:00,2025-10-16 14:15:00+00:00,111790.7169230769,112065.21816171179,110127.145,110127.145,tp,3.9000000000000004,4,가격대 넥라인 돌파선,274.5012386348826,5.656123811450313,1.3888568164239576,9
BTC/USDT,15m,short,reversion,2025-10-19 03:15:00+00:00,2025-10-19 03:30:00+00:00,107007.16360450705,107211.36177552943,106721.06630929577,107211.36177552943,sl,3.55,3,피보 FVG,204.1981710223772,-1.5245358572691652,-0.2909220497264759,1
BTC/USDT,15m,short,reversion,2025-10-19 08:15:00+00:00,2025-10-19 08:15:00+00:00,107120.94972115476,107216.3266618308,106846.56765999999,106835.72,tp,3.55,3,피보 포크,95.37694067604025,1.8689149078458231,0.16640198463342823,0
BTC/USDT,15m,short,reversion,2025-10-19 09:30:00+00:00,2025-10-19 09:30:00+00:00,106483.99999999999,106762.18241335668,105897.43766,106762.18241335668,sl,4.25,4,피보 가격대 넥라인,278.1824133566988,-1.383284801940233,-0.36137401352633,0
BTC/USDT,15m,long,reversion,2025-10-21 17:15:00+00:00,2025-10-21 18:30:00+00:00,111814.17132075473,111401.35126750563,113540.54705882352,111401.35126750563,sl,5.3,5,가격대 넥라인,412.8200532491028,-1.270354505348567,-0.4690173064368002,5
BTC/USDT,15m,long,reversion,2025-10-21 19:15:00+00:00,2025-10-21 20:00:00+00:00,111814.17132075473,111446.2551542719,113540.54705882352,111446.2551542719,sl,5.3,5,가격대 넥라인,367.916166482828,-1.3034120905984259,-0.42887799825005624,3
BTC/USDT,15m,short,reversion,2025-10-22 23:00:00+00:00,2025-10-22 23:15:00+00:00,107516.10666666667,107801.4996196528,106528.578125,107801.4996196528,sl,3.5999999999999996,3,가격대,285.3929529861198,-1.3772300682855185,-0.36557476671645306,1
BTC/USDT,15m,long,reversion,2025-10-24 12:45:00+00:00,2025-10-24 12:45:00+00:00,111563.73457114208,111194.31308997079,112347.95256235295,111194.31308997079,sl,5.75,5,피보 빗각 가격대 넥라인,369.4214811712882,-1.301495796826481,-0.4309648712012659,0
BTC/USDT,15m,long,reversion,2025-10-24 14:15:00+00:00,2025-10-24 14:15:00+00:00,110145.16702127659,109819.95533731347,110929.85855583334,109819.95533731347,sl,4.7,4,피보 가격대 돌파선 FVG,325.21168396311987,-1.3381876070349534,-0.39510970559275566,0
BTC/USDT,15m,long,reversion,2025-10-24 19:30:00+00:00,2025-10-24 20:00:00+00:00,110907.99528043477,110523.18607085629,111546.0535754717,110523.18607085629,sl,4.6,4,피보 돌파선,384.8092095784814,-1.2877155429749798,-0.4467890696258417,2
BTC/USDT,15m,long,reversion,2025-10-25 07:45:00+00:00,2025-10-26 09:15:00+00:00,111465.16696082543,111145.73265571821,112104.03557103987,112104.03557103987,tp,3.5,3,빗각 FVG,319.434305107221,1.650054488579706,0.472868810337631,102
BTC/USDT,15m,long,reversion,2025-10-27 05:15:00+00:00,2025-10-27 06:45:00+00:00,115443.94159279007,114953.98839787401,116032.19421882353,116032.19421882353,tp,5.75,5,피보 빗각 가격대 넥라인,489.95319491605915,0.964407545517899,0.40930217004749236,6
BTC/USDT,15m,long,reversion,2025-10-27 08:00:00+00:00,2025-10-27 08:45:00+00:00,115466.8,114915.31784138465,116032.19421882353,114915.31784138465,sl,4.25,4,피보 가격대 넥라인,551.4821586153557,-1.2088754044372176,-0.5773722122168865,3
BTC/USDT,15m,long,reversion,2025-10-27 10:30:00+00:00,2025-10-27 13:30:00+00:00,115466.8,114915.20231364465,116032.19421882353,114915.20231364465,sl,4.25,4,피보 가격대 넥라인,551.5976863553515,-1.2088315524271682,-0.5774722149675696,12
BTC/USDT,15m,long,reversion,2025-10-27 23:00:00+00:00,2025-10-28 13:15:00+00:00,114017.47058823529,113156.20750193686,115115.03424235294,115115.03424235294,tp,3.4000000000000004,3,가격대 돌파선,861.2630862984224,1.1413439369927358,0.8621462979584682,57
BTC/USDT,15m,long,reversion,2025-10-28 14:00:00+00:00,2025-10-28 14:30:00+00:00,115505.92432432433,114698.41013875484,116400.0,114698.41013875484,sl,3.7,4,가격대 넥라인 돌파선 FVG,807.5141855694819,-1.1425388795496716,-0.798761066324568,2
BTC/USDT,15m,long,reversion,2025-10-28 19:15:00+00:00,2025-10-28 20:00:00+00:00,113987.34772727272,113389.30644562733,115466.8,113389.30644562733,sl,4.4,4,가격대 FVG,598.04128164539,-1.1901011361183287,-0.6243935164056379,3
BTC/USDT,15m,short,reversion,2025-10-29 18:30:00+00:00,2025-10-29 18:30:00+00:00,111551.27474442105,111878.08938694914,111042.17198084507,111042.17198084507,tp,4.75,4,피보 가격대 FVG,326.81464252808655,1.2172222062515492,0.3566127246190381,0
BTC/USDT,15m,short,reversion,2025-10-30 02:15:00+00:00,2025-10-30 04:00:00+00:00,110927.4573343662,111320.71643043986,110190.55284028169,110190.55284028169,tp,3.55,3,피보 FVG,393.2590960736561,1.5927043906948393,0.5646442315081794,7
BTC/USDT,15m,short,reversion,2025-10-30 04:30:00+00:00,2025-10-30 04:30:00+00:00,109192.04697247705,109609.73578703466,108543.19959294118,108390.02,tp,5.45,5,피보 가격대 넥라인,417.68881455760857,1.6596947651687632,0.6348776840547246,0
BTC/USDT,15m,short,reversion,2025-10-30 05:15:00+00:00,2025-10-30 05:30:00+00:00,109192.04697247705,109654.06128065422,108606.34044,109654.06128065422,sl,5.45,5,피보 가격대 넥라인,462.01430817716755,-1.2368391025773284,-0.5233324020821495,1
BTC/USDT,15m,short,reversion,2025-10-30 06:30:00+00:00,2025-10-30 06:30:00+00:00,110902.9259971831,111276.09681589692,110518.86829268294,110176.28,tp,3.55,3,피보 돌파선,373.1708187138138,1.651003677908184,0.555536644903457,0
BTC/USDT,15m,short,reversion,2025-10-30 06:45:00+00:00,2025-10-30 07:00:00+00:00,110902.9259971831,111284.75882904715,108606.34044,111284.75882904715,sl,3.55,3,피보 돌파선,381.8328318640415,-1.2909488999957763,-0.4444667891717093,1
